Profile Name,Date,Data,Star
KEVINM,"8 months ago | Dec 15, 2023 3:12 PM","In early December 2023, two Geek Squad agents installed my new 65 inch Sony X90L TV. I've had the TV for a little more than a week and, so far, it is fantastic. It is situated in a fairly large very bright room yet still produces a great picture even on the brightest days. The picture quality is even more impressive during night time viewing. From my perspective, the picture is perfect right out of the box. TV programs, movies and sports, whether from cable or streamed, are all flawlessly processed and displayed by this TV. 

(As a side note: I have Xfinity cable. Mainly for esthetic reasons, I wanted to avoid having any cable or streaming set-top box, hoping to use a native app on Sony to stream Xfinity. I searched both Sony and Xfinity websites as well as various online articles and conversations. These presented contradictory claims regarding the availability of the Xfinity app for download on this Google TV. For anyone who may have this same question, I can say that it is NOT  available.  I had to retain the set-top box.) 

The Geek Squad techs were knowledgeable and courteous, and they did a very professional job mounting and setting up the TV,  connecting it to the HT devices, and hauling away the old TV for recycling. 
Unfortunately, I failed to have them demonstrate fully how to use the interconnected devices and their remotes. 
After they left, I encountered the consequences of this failure, when I couldn't access the AVR setup menu, and some other AVR functions. 

Since this appeared to be a connection or setup issue, I contacted BB the next day and after a very long trip through the chat options, I was able to speak to a living  person. The agent offered various unworkable suggestions, before finally agreeing to send the Geek Squad to the house the following week to resolve the issue. 

Over the following few days, I continued trying to access the AVR settings. I  ultimately found a partial solution from a Google search. I was able to reach and use the AVR setup menues, while other functions that I used to access from the AVR remote before the new TV was installed were no longer available.  After attempting various methods to correct this issue, I concluded that these options were probably no longer available because the devices were now connected directly to the TV (as I wanted) and not through the 13 year old HD AVR, as they had been previously. 

I decided that nothing more could or needed to be done, and made several failed attempts to cancel the scheduled service call. Therefore, on the morning of the scheduled appointment, the service tech telephoned to say that he would arrive in 30 minutes or so.  I told him that I thought I had resolved the main issues, and that I didn't want to waste his time by having him come to the house. I apologized for any inconvenience that I may have caused, and canceled the appointment.  He was very understanding, saying that if I needed help in the future, I could always make a new appointment. 

That same day I realized that I could not operate the radio from the AVR remote. I rescheduled a trouble shooting in-home service, which took place today. All issues, mostly due to my ignorance of how to work through some new settings, were resolved. 

I highly recommend the Sony X90L, and the excellent work done by Best Buy's Geek Squad.",Rated 5 out of 5 stars
DeniseM,"8 months ago | Dec 15, 2023 1:07 PM",The picture quality is nice. The apps are easy to use. Only problem is my tv keeps freezing on me. I have to unplug the tv for it to work. I will be contacting Best Buy to fix the problem.,Rated 3 out of 5 stars
Evan,"8 months ago | Dec 15, 2023 7:37 AM",Excellent TV. Great quality and picture. Sounds are pretty impressive.,Rated 5 out of 5 stars
Azou,"8 months ago | Dec 13, 2023 10:11 PM",Great purchase! I highly refommend it. I have it paired with a apple tv.,Rated 5 out of 5 stars
HubertM,"8 months ago | Dec 13, 2023 9:46 AM","I recently had the pleasure of experiencing the Sony 65"" Class BRAVIA XR X90L LED 4K UHD Smart Google TV, and it's safe to say that this television offers a truly impressive combination of cutting-edge technology and stunning visuals.

First and foremost, the 65-inch display boasts 4K UHD resolution, delivering crystal-clear images with vibrant colors and exceptional clarity. The XR X90L features Sony's latest BRAVIA XR technology, which uses cognitive intelligence to enhance picture quality and create a more lifelike viewing experience. The result is a display that brings your favorite movies, TV shows, and games to life with incredible detail and realism.

The inclusion of Google TV as the smart platform is a standout feature. The seamless integration of Google TV provides a user-friendly interface that makes navigation a breeze. The Google Assistant built into the TV allows for hands-free control, making it easy to search for content, control smart home devices, and even get answers to your questions with just your voice. The vast array of available apps and streaming services ensures that you'll never run out of entertainment options.

One of the key highlights of the BRAVIA XR X90L is its audio performance. The TV incorporates Sony's Acoustic Multi-Audio technology, which places speakers strategically around the screen for a more immersive sound experience. The result is clear, dynamic audio that complements the stunning visuals, whether you're watching a thrilling action movie or a quiet drama.

Design-wise, the slim and minimalist profile of the BRAVIA XR X90L adds a touch of elegance to any living space. The narrow bezels and premium build quality further enhance the overall aesthetic appeal of this television.

The inclusion of HDMI 2.1 ports is a welcome addition for gamers, ensuring compatibility with the latest gaming consoles and supporting features like high refresh rates and variable refresh rate (VRR). This makes the BRAVIA XR X90L a fantastic choice for gaming enthusiasts who demand top-notch performance.

In conclusion, the Sony 65"" Class BRAVIA XR X90L LED 4K UHD Smart Google TV delivers a truly immersive and feature-rich entertainment experience. With its stunning visuals, powerful audio, and smart features, this television sets a high standard for what modern TVs can achieve. Whether you're a cinephile, a gamer, or simply someone who appreciates a top-tier viewing experience, the BRAVIA XR X90L is sure to impress.",Rated 5 out of 5 stars
AbeselomA,"8 months ago | Dec 12, 2023 10:41 PM",The best picture quality and assembly. In general the Sony product is the best and the most reliable product.,Rated 5 out of 5 stars
BryonC,"9 months ago | Dec 12, 2023 9:42 AM","Sony 65"" BRAVIA XR X90L Great TV! I went with Full Array and not with the OLED because as an international photographer I know the brighter something is the more contrast will be lost. That being say the Sony 90L is bright without loss of contrast.  Sound is good for a TV but awesome with by Marshall Stanmore ii speaker. I do not use sound bars because they do not last as long as speaker(s) and for me speaker(s) sounds better than sound bar.  Best Buy in Aberdeen, NC is great. Great helpers. I went to Best Buy in Fayetteville, NC three times. About 30 mins to 40 mins each time. Could not get no help so I went to door greeter and told him I need help. He stopped eating for a few seconds and said OK in a smart way. I now know Best Buy in Aberdeen, NC is the place to go for help.",Rated 5 out of 5 stars
Ionspeaker,"9 months ago | Dec 11, 2023 9:05 PM","Excellent experience, sound quality is very amazing.The graphics are so good they seem so real.Great price value.",Rated 5 out of 5 stars
MarkR,"9 months ago | Dec 11, 2023 6:06 AM",Excellent overall value and quality picture!  Did lots of research before narrowing it down to this one.,Rated 5 out of 5 stars
PatriciaC,"9 months ago | Dec 10, 2023 4:28 PM",It is what we ordered it is what we decided we wanted it sit on our wall the way we wanted it to.,Rated 5 out of 5 stars
SteveW,"9 months ago | Dec 10, 2023 2:19 PM","After talking numerous people for there input on witch brand and model to choose!!
I pull the trigger on this model, up to this day, this moment I wasn't 100% sure of my purchase. 
But now I am, its coming off the wall and being returned later this week!!!
Today it shut it self down, and wouldn't come back on.
There definitely a couple of bugs in this unit!!!!",Rated 2 out of 5 stars
BlossomM,"9 months ago | Dec 10, 2023 9:48 AM",We got a lot of information on the TV. The sales person was very excellent.,Rated 5 out of 5 stars
KathleenP,"9 months ago | Dec 10, 2023 4:40 AM",We are very happy with our purchase and would recommend it for sure!,Rated 5 out of 5 stars
MyNy,"9 months ago | Dec 10, 2023 3:44 AM",Excellent picture & easy set up I hope Sony still have the same reputation of quality products and will last years to come so far too soon to say more about it,Rated 5 out of 5 stars
GrandmaRose,"9 months ago | Dec 10, 2023 2:32 AM","This was purchased as a gift to son and family.  They really are enjoying this purchase.  This was not the original TV that we were going to buy, but after speaking with the employee, this was the best purchase for them within our budget.",Rated 5 out of 5 stars
Jeff,"9 months ago | Dec 10, 2023 2:25 AM","Great picture quality 4k tv. Occasional short connection dropouts but unclear if router, streaming service, or tv issue. Lights in the room will show as a reflection if straight in front of the screen so generally best to use without lamps or overhead lights turned down. Watching during the day there are no issues and picture looks good, though we keep it kept out of direct light.

The audio seemed decent but ended up getting a soundbar to add a subwoofer",Rated 5 out of 5 stars
FSJim,"9 months ago | Dec 9, 2023 9:33 PM",Very simple to set up and picture is amazing. My 4th new Sony in 3 years.,Rated 5 out of 5 stars
Review,"9 months ago | Dec 9, 2023 12:41 PM","Nice tv
Prosecuting games great 
Great picture quality",Rated 5 out of 5 stars
LarryO,"9 months ago | Dec 9, 2023 9:08 AM",This TV has a beautiful picture and the Smart Google TV makes it extremely easy to stream shows.  The remote control is easy to operate and hooking up the TV to the internet was easy as pie.  I couldn't be happier!,Rated 5 out of 5 stars
AndreaR,"9 months ago | Dec 9, 2023 8:01 AM","The color is fantastic! No problems to set up.  Also was able to hook up with to my old Bose sound system with out any problems, just using an adapter as my old one is not bluetooth.",Rated 5 out of 5 stars
RichardH,"9 months ago | Dec 9, 2023 7:01 AM",Beautiful TV at a very good price.  Salesperson was particularly helpful.,Rated 5 out of 5 stars
Blueskies,"9 months ago | Dec 9, 2023 5:46 AM","With one exception the X90L also as my X90J..is picture perfect except the Google-App menu/Driver ""freezes""...(remedy is to unplug/plugin a/c-cord or hold down Remote's power-button)..When will Google fix their App?",Rated 4 out of 5 stars
OduntanO,"9 months ago | Dec 9, 2023 3:38 AM","The best of the best of the Sony Bravia have ever had in my life,
good sound
Clear pictures
Quality products 
In fact the product Sony Bravia it's the best",Rated 5 out of 5 stars
ViggieC,"9 months ago | Dec 8, 2023 11:55 PM","My channels freezes up..some the picture is clear n vibrate,other channels it awful.",Rated 3 out of 5 stars
user667029,"9 months ago | Dec 8, 2023 10:42 PM",We always buy Sony. Hoping this one will be as good as our past ones.,Rated 5 out of 5 stars
Sammy,"9 months ago | Dec 8, 2023 10:00 PM",Amazing TV for one of the guess rooms. My third Sony TV never a disappointment with this brand.,Rated 5 out of 5 stars
SantonioC,"9 months ago | Dec 8, 2023 6:38 PM","Great Tv for gaming, video games that doesn't have a good framerate, I strongly recommend this bad boy.",Rated 5 out of 5 stars
TimothyD,"9 months ago | Dec 8, 2023 6:06 PM","Great TV! In bright light or a dark room, the picture is amazing (not washed out by outside light). The colors are more realistic than any of the other TVs we looked at. And even without a sound bar, the sound is really good. The base could use a little kick but it's still better than i expected.",Rated 5 out of 5 stars
AliA,"9 months ago | Dec 8, 2023 6:03 PM",Best tv ever got and works great and great size play games really well,Rated 5 out of 5 stars
JillianE,"9 months ago | Dec 8, 2023 5:59 PM","What can I say, it’s awesome. This tv is an absolute must have. This tv delivers incredible picture quality in any viewing environment. The sound is so good. The set up was fast and easy. I just love it.",Rated 5 out of 5 stars
TeinC1,"9 months ago | Dec 8, 2023 5:39 PM",Nice TV overall..Can't complain...sounds and qauilty are on point.,Rated 5 out of 5 stars
WILL,"9 months ago | Dec 8, 2023 4:47 PM",Quality form the Box that they ship this in. To Best Sounding clear Audio  Don't use our Bose sound Bar much @ all now. Picture Super Very nice all the way around.,Rated 5 out of 5 stars
DavidJ,"9 months ago | Dec 8, 2023 4:25 PM","Purchase went smooth and the product is great so far.  I feel like there are a couple features that were not quite what I was told or understood them to be but overall, it's a great product.",Rated 5 out of 5 stars
ThomasH,"9 months ago | Dec 8, 2023 4:13 PM","The TV itself is great, but the service from BestBuy was terrible.  I was sold things that I didn't need, and not sold things that I needed.  The customer phone line and chat lines were worthless and provided contradictory information regarding sound bars, HDMI cables, stands, etc.  It's extremely frustrating that you can't call in to the store where you made your purchase, you actually have to go to the store or else rely on the idiots in chat and customer ""help"" line.  On top of it all, the first TV arrived with a huge crack on the screen, at least I got a new TV without too much hassle, although the reschedule took 2 weeks.  And, don't believe the prices that BestBuy posts regarding savings, they are rather bogus.",Rated 2 out of 5 stars
