Profile Name,Date,Data,Star
MPEToledo,"1 year ago | Feb 6, 2023 1:53 PM","Fits in well in our home and is easy to use and set up
The combination touch and voice control is very helpful.  Wish it would allow for viewing websites directly if needed (a web browser) but it is not meant to be a tablet so that is not a negative, just would be a nice bonus.
Got it on sale which makes it's benefit to cost value better.",Rated 5 out of 5 stars
GregoryC,"1 year ago | Feb 4, 2023 7:00 PM","Like the large screen. Got it for the wife, but I love it, too.",Rated 4 out of 5 stars
Bede,"1 year ago | Feb 4, 2023 8:09 AM","My home is already set up with Google devices. Finally got the Hub Max and it's been a great addition. Actually got 2 of these devices, 1 per floor of the house.
Truly, this is not a necessity but it is a fun and useful accessory. Highly recommend.",Rated 5 out of 5 stars
DavidG,"1 year ago | Feb 4, 2023 7:47 AM",Disappointed by how limited it is. Doesnt even have an on and off switch.,Rated 1 out of 5 stars
Goodwashersofar,"1 year ago | Feb 4, 2023 2:10 AM",This is just wonderful and I’m getting another one does everything and acts as a house video camera really good buy thanks!,Rated 5 out of 5 stars
JavierS,"1 year ago | Feb 3, 2023 10:25 PM","Love the large 10"" display. The speaker sounds great!",Rated 4 out of 5 stars
Art406,"1 year ago | Feb 3, 2023 9:46 PM","Better than my old google display, new one have a lot more feature & has built in indoor surveillance camera.",Rated 5 out of 5 stars
mtnovice,"1 year ago | Feb 3, 2023 8:30 PM",Nice addition to home network easy set up good price,Rated 5 out of 5 stars
Anca,"1 year ago | Feb 3, 2023 6:52 PM",Great consumer item. Easy to install and very pleasant the size of the Screen and the speakers. The only problema relate to limited languages Abd the fact that WhatsApp requires instalation through web. I did not finalizez it so I assume that is working,Rated 4 out of 5 stars
Vonte,"1 year ago | Feb 3, 2023 3:56 PM",HubMax is amazing! Use voice commands for everything now. Git a smart plug and the Hub Max even turned in my Christmas tree!,Rated 5 out of 5 stars
AngeldonPR,"1 year ago | Feb 3, 2023 3:48 PM",I expected more from this article to make it more functional you must pay a membership I was forced to buy this item as I needed it to get my home doorbell working but I don't think it's worth it as the best features have to be with paid membership,Rated 3 out of 5 stars
SueL,"1 year ago | Feb 3, 2023 3:40 PM",Good product but not intuitive.  Took a while to learn its features.,Rated 4 out of 5 stars
Scott,"1 year ago | Feb 3, 2023 3:34 PM",Great device for the home. I have my thermostat and lights hooked up to be controlled. It's great for a little TV in the kitchen with YouTube TV.,Rated 5 out of 5 stars
Frank47,"1 year ago | Feb 3, 2023 11:59 AM",I have the max in my kitchen and it is use often for recipes,Rated 5 out of 5 stars
MarshallPartial,"1 year ago | Feb 2, 2023 2:16 AM",This is something everyone needs in their home especially upcoming in the next two years with what is coming out with matter. Matter will sync your whole household and this device comes equipped with it. It's features are perfect when it comes to screen size and everything it offers,Rated 5 out of 5 stars
Mandy,"1 year ago | Feb 1, 2023 4:13 PM","Excellent Google product. Great quaility, very responsive. I use it a lot.",Rated 5 out of 5 stars
DK377,"1 year ago | Feb 1, 2023 12:24 PM","Seamless interface which can monitor your house, play music, video call etc.",Rated 5 out of 5 stars
BestBuyLover,"1 year ago | Feb 1, 2023 1:21 AM","I knew this would be a great asset! I love this hub. I am going to purchase three the smaller ones when they go in sale for 59 dollars again, to put throughout my house.",Rated 5 out of 5 stars
Gooduree,"1 year ago | Feb 1, 2023 12:11 AM",Good to use Good to use Good to use Good to use Good to use Good to use,Rated 5 out of 5 stars
Jenni,"1 year ago | Jan 31, 2023 6:55 PM",love the nest hub bought 2 of them and they work great,Rated 5 out of 5 stars
Purchasedapple,"1 year ago | Jan 31, 2023 1:42 PM",Absolutely love this Nest Hub Max.  Very good product and features.  I have bought several of them.  Sound is really good also.  Picture quality really good.,Rated 5 out of 5 stars
Purchasedapple,"1 year ago | Jan 31, 2023 1:41 PM",Absolutely love this Nest Hub Max.  Very good product and features.  I have bought several of them.  Sound is really good also.  Picture quality really good.,Rated 5 out of 5 stars
Paimon,"1 year ago | Jan 31, 2023 7:08 AM",I love it i got it for my mother so she was able to video call and listen to her music while she cooks and she loves cooking so whatever makes her happy,Rated 5 out of 5 stars
JKeller,"1 year ago | Jan 29, 2023 2:32 PM","This is great. We have it in our kitchen and is super helpful when using online recipes. You can have it just visually display the recipe, or read it out loud to you, step by step. Also great for managing our nest thermostat + having a fun slide show of pictures. Also great for using GoogleDuo",Rated 5 out of 5 stars
EgoAndDBunnyMan,"1 year ago | Jan 29, 2023 9:56 AM",My lives it because it reminds you with everything and answers everything with great music or speak.,Rated 5 out of 5 stars
BlakeP,"1 year ago | Jan 29, 2023 9:53 AM",Great device been a bit glitchy lately but otherwise great.,Rated 5 out of 5 stars
Verac1,"1 year ago | Jan 28, 2023 9:18 PM","We had this device for about 2.5 years. A few months ago it just stopped working and no reboot, factory reset or troubleshooting can help. The touchscreen is gone and the device has a very weird behavioir, can’t be used anymore. So, be aware….",Rated 3 out of 5 stars
DavidG,"1 year ago | Jan 28, 2023 12:38 PM","Easy to use and pulls videos with little effort, however, it does not connect to Ring products.",Rated 4 out of 5 stars
Monitor,"1 year ago | Jan 28, 2023 11:26 AM",I like that you can be traveling and see what is going on at home with this.,Rated 5 out of 5 stars
HStilley,"1 year ago | Jan 28, 2023 8:21 AM",Love this! Have it set up in my bedroom and can monitor my camera doorbell and turn my lights off and on. Great purchase will be additional ones for my home.,Rated 5 out of 5 stars
Mxyzptlk,"1 year ago | Jan 28, 2023 4:33 AM",We have several Google home devices and love how well they work together. We purchased this one to use as a video link and scrolling picture frame for our aging mother.,Rated 5 out of 5 stars
HappyAppleShopper,"1 year ago | Jan 27, 2023 9:10 PM","Getting the hang of this as it does more than my smaller nest did.  Loving it so far!  And, know there is more to learn and try.",Rated 5 out of 5 stars
ShoppingonaBudget,"1 year ago | Jan 27, 2023 9:09 PM",Best decision. I purchased this because my mom who is 50+ has one and it was easy for her to keep in contact with me and her grandkids.,Rated 5 out of 5 stars
Anonymous,"1 year ago | Jan 27, 2023 6:03 PM",love this product everyone should get this product,Rated 5 out of 5 stars
Anonymous,"1 year ago | Jan 27, 2023 6:02 PM",love this product everyone should get this product,Rated 5 out of 5 stars
MarieG,"1 year ago | Jan 27, 2023 5:09 PM",this was a great gift my husband loved it I got it for him for Christmas.,Rated 5 out of 5 stars
AmeliaK,"1 year ago | Jan 27, 2023 4:21 PM",Very loud volume for alarms. Screen is a good size.,Rated 5 out of 5 stars
Patty,"1 year ago | Jan 27, 2023 3:41 PM",I am very happy with my purchase. I really recommend this product. Now I can see my family and not just listen to them. Picture and sound quality are great.,Rated 5 out of 5 stars
Richard,"1 year ago | Jan 25, 2023 12:06 PM",Quite good screen quality and sound quality. Not sure why Google discontinue this product.,Rated 5 out of 5 stars
Miguel,"1 year ago | Jan 23, 2023 10:16 PM",Love it is very easy to set up. Love how it looks.,Rated 5 out of 5 stars
CodyN,"1 year ago | Jan 23, 2023 7:03 PM",I am very happy with the Google display I would recommend it over the Amazon display by far.,Rated 5 out of 5 stars
RogerE,"1 year ago | Jan 21, 2023 2:17 PM","I love the new addition, still learning what the best hub can do and I'm sure it will help make family life more fun.",Rated 4 out of 5 stars
AKAOP,"1 year ago | Jan 21, 2023 11:58 AM","Very loud speakers, the screen is very nice and bright. I love how my kids are able to use it. It’s a great addition to our Google system is sinks with a doorbell couldn’t be any happier.",Rated 5 out of 5 stars
Alaska,"1 year ago | Jan 21, 2023 7:54 AM",Great for checking all of our nest cameras. Good speakers for playing music.,Rated 5 out of 5 stars
Linda,"1 year ago | Jan 21, 2023 7:05 AM",It works great. I never had a problem with a Google. It always responds every time you ask the question. Speaker works awesome. The screen is awesome. I use it for recipes to from displaying my pictures. I have connected to my lights I was response. I’ve just not had one issue with it yet goes great along with my Google TV.,Rated 5 out of 5 stars
TheDad,"1 year ago | Jan 21, 2023 5:44 AM",Great product but with there was a way to lock it so the kids would not get to their hands all over it.,Rated 4 out of 5 stars
DenisH,"1 year ago | Jan 20, 2023 9:58 PM","Great device for kitchen.  Second next hub we have (one in bedroom too).  Great for turning on music, adjusting temp, getting news, showing pictures, setting a timer, etc.",Rated 5 out of 5 stars
Brayden,"1 year ago | Jan 20, 2023 7:46 PM",Definitely a must have in the kitchen. Great for playing music and quickly accesing cameras,Rated 5 out of 5 stars
JeremyR,"1 year ago | Jan 20, 2023 6:04 PM","Works like a charm. Nice large screen.  Replaced old google home mini’s with this, transition was very easy.",Rated 5 out of 5 stars
Harvadm,"1 year ago | Jan 20, 2023 5:33 PM",This order was made fraudulently by someone in New York using my account. So cant give a reveiw.,Rated 1 out of 5 stars
Claw,"1 year ago | Jan 20, 2023 4:49 PM","I like the smart hub I call my Ziggy sometimes it listens sometimes it don’t. Sometimes he tries to get smart, but in all value to good price.",Rated 5 out of 5 stars
Sausedo0315,"1 year ago | Jan 20, 2023 4:41 PM","""Hey Google"" option works great
It finds My voice from other rooms",Rated 5 out of 5 stars
Cmendoza7139,"1 year ago | Jan 20, 2023 4:34 PM","Bought it on sale to try it and it works very well. Screen is great also the sound. You can play Netflix, YouTube, etc.",Rated 5 out of 5 stars
KaylaR,"1 year ago | Jan 20, 2023 4:12 PM","Working great hubby loves it, gets to watch his YouTube videos on it",Rated 4 out of 5 stars
DailyGamer89,"1 year ago | Jan 20, 2023 6:15 AM",Purchased the Nest Hub Max for my wife as a gift and she loves it. She's not that tech savvy but with the voice controls it's a breeze for her.,Rated 5 out of 5 stars
